"","x"
"9137",10
"9138",9
"9139",3
"9140",14
"9141",3
"9142",3
"9143",12
"9144",5
"9145",5
"9146",5
"9147",4
"9148",5
"9149",7
"9150",5
"9151",17
"9152",5
"9153",10
"9154",5
"9155",5
"9156",18
"9157",7
"9158",3
"9159",5
"9160",5
"9161",3
"9162",5
"9163",11
"9164",25
"9165",7
"9166",3
"9167",10
"9168",5
"9169",7
"9170",18
"9171",3
"9172",5
"9173",7
"9174",7
"9175",25
"9176",18
"9177",14
"9178",7
"9179",5
"9180",14
"9181",10
"9182",5
"9183",6
"9184",1
"9185",15
"9186",7
"9187",7
"9188",3
"9189",17
"9190",6
"9191",16
"9192",3
"9193",3
"9194",7
"9195",5
"9196",5
"9197",26
"9198",4
"9199",7
"9200",7
"9201",5
"9202",4
"9203",18
"9204",16
"9205",6
"9206",3
"9207",3
"9208",25
"9209",27
"9210",3
"9211",10
"9212",10
"9213",6
"9214",3
"9215",6
"9216",7
"9217",14
"9218",3
"9219",7
"9220",17
"9221",4
"9222",3
"9223",10
"9224",11
"9225",4
"9226",4
"9227",5
"9228",10
"9229",5
"9230",10
"9231",17
"9232",17
"9233",6
"9234",3
"9235",7
"9236",17
"9237",7
"9238",1
"9239",17
"9240",7
"9241",11
"9242",3
"9243",10
"9244",4
"9245",5
"9246",5
"9247",16
"9248",5
"9249",1
"9250",5
"9251",3
"9252",13
"9253",7
"9254",5
"9255",7
"9256",4
"9257",7
"9258",17
"9259",3
"9260",7
"9261",7
"9262",5
"9263",3
"9264",3
"9265",6
"9266",6
"9267",22
"9268",15
"9269",6
"9270",5
"9271",5
"9272",23
"9273",10
"9274",2
"9275",6
"9276",5
"9277",7
"9278",12
"9279",18
"9280",5
"9281",4
"9282",4
"9283",17
"9284",23
"9285",4
"9286",17
"9287",23
"9288",7
"9289",5
"9290",7
"9291",7
"9292",5
"9293",17
"9294",7
"9295",5
"9296",4
"9297",3
"9298",12
"9299",17
"9300",3
"9301",5
"9302",6
"9303",3
"9304",5
"9305",3
"9306",22
"9307",5
"9308",11
"9309",17
"9310",3
"9311",4
"9312",5
"9313",13
"9314",19
"9315",17
"9316",5
"9317",14
"9318",25
"9319",5
"9320",20
"9321",5
"9322",6
"9323",4
"9324",3
"9325",7
"9326",4
"9327",10
"9328",11
"9329",7
"9330",16
"9331",3
"9332",3
"9333",3
"9334",3
"9335",4
"9336",11
"9337",3
"9338",17
"9339",3
"9340",6
"9341",2
"9342",3
"9343",6
"9344",4
"9345",9
"9346",5
"9347",5
"9348",13
"9349",3
"9350",5
"9351",16
"9352",7
"9353",3
"9354",4
"9355",5
"9356",1
"9357",11
"9358",4
"9359",3
"9360",5
"9361",5
"9362",16
"9363",12
"9364",10
"9365",7
"9366",4
"9367",5
"9368",5
"9369",5
"9370",4
"9371",3
"9372",14
"9373",3
"9374",4
"9375",3
"9376",4
"9377",5
"9378",5
"9379",3
"9380",3
"9381",7
"9382",5
"9383",3
"9384",4
"9385",4
"9386",17
"9387",2
"9388",5
"9389",6
"9390",5
"9391",5
"9392",14
"9393",17
"9394",6
"9395",5
"9396",3
"9397",3
"9398",4
"9399",18
"9400",10
"9401",7
"9402",5
"9403",15
"9404",5
"9405",17
"9406",5
"9407",3
"9408",17
"9409",19
"9410",3
"9411",17
"9412",26
"9413",13
"9414",3
"9415",5
"9416",15
"9417",11
"9418",3
"9419",7
"9420",4
"9421",21
"9422",5
"9423",3
"9424",7
"9425",10
"9426",5
"9427",12
"9428",11
"9429",5
"9430",11
"9431",4
"9432",17
"9433",1
"9434",5
"9435",3
"9436",26
"9437",1
"9438",6
"9439",1
"9440",5
"9441",3
"9442",4
"9443",25
"9444",11
"9445",13
"9446",5
"9447",7
"9448",4
"9449",11
"9450",3
"9451",7
"9452",23
"9453",10
"9454",5
"9455",3
"9456",7
"9457",5
"9458",17
"9459",18
"9460",3
"9461",11
"9462",10
"9463",23
"9464",16
"9465",5
"9466",15
"9467",13
"9468",17
"9469",22
"9470",3
"9471",3
"9472",5
"9473",4
"9474",3
"9475",4
"9476",3
"9477",17
"9478",4
"9479",2
"9480",5
"9481",5
"9482",17
"9483",10
"9484",6
"9485",4
"9486",5
"9487",3
"9488",5
"9489",5
"9490",3
"9491",2
"9492",5
"9493",5
"9494",5
"9495",4
"9496",7
"9497",3
"9498",3
"9499",10
"9500",15
"9501",3
"9502",3
"9503",20
"9504",5
"9505",18
"9506",14
"9507",6
"9508",11
"9509",4
"9510",3
"9511",5
"9512",2
"9513",5
"9514",1
"9515",5
"9516",3
"9517",10
"9518",6
"9519",25
"9520",7
"9521",5
"9522",2
"9523",5
"9524",4
"9525",7
"9526",1
"9527",5
"9528",3
"9529",15
"9530",4
"9531",12
"9532",3
"9533",7
"9534",3
"9535",18
"9536",4
"9537",4
"9538",4
"9539",1
"9540",17
"9541",11
"9542",12
"9543",3
"9544",10
"9545",2
"9546",11
"9547",3
"9548",5
"9549",5
"9550",7
"9551",5
"9552",3
"9553",10
"9554",5
"9555",5
"9556",10
"9557",4
"9558",6
"9559",22
"9560",7
"9561",7
"9562",10
"9563",5
"9564",7
"9565",3
"9566",5
"9567",20
"9568",17
"9569",11
"9570",4
"9571",10
"9572",17
"9573",4
"9574",25
"9575",5
"9576",3
"9577",7
"9578",22
"9579",3
"9580",5
"9581",25
"9582",5
"9583",5
"9584",5
"9585",14
"9586",5
"9587",3
"9588",4
"9589",6
"9590",3
"9591",7
"9592",5
"9593",5
"9594",4
"9595",7
"9596",15
"9597",17
"9598",11
"9599",7
"9600",8
"9601",15
"9602",24
"9603",7
"9604",11
"9605",7
"9606",3
"9607",6
"9608",26
"9609",5
"9610",8
"9611",17
"9612",5
"9613",7
"9614",6
"9615",3
"9616",5
"9617",7
"9618",22
"9619",17
"9620",17
"9621",17
"9622",21
"9623",6
"9624",5
"9625",3
"9626",1
"9627",8
"9628",6
"9629",7
"9630",3
"9631",20
"9632",4
"9633",5
"9634",7
"9635",17
"9636",5
"9637",11
"9638",17
"9639",6
"9640",6
"9641",5
"9642",21
"9643",7
"9644",10
"9645",7
"9646",7
"9647",1
"9648",7
"9649",3
"9650",5
"9651",4
"9652",9
"9653",5
"9654",6
"9655",6
"9656",15
"9657",5
"9658",1
"9659",22
"9660",4
"9661",5
"9662",3
"9663",24
"9664",4
"9665",3
"9666",16
"9667",5
"9668",17
"9669",16
"9670",7
"9671",3
"9672",7
"9673",5
"9674",7
"9675",3
"9676",5
"9677",5
"9678",6
"9679",3
"9680",5
"9681",3
"9682",5
"9683",23
"9684",5
"9685",7
"9686",15
"9687",13
"9688",1
"9689",20
"9690",5
"9691",5
"9692",7
"9693",7
"9694",17
"9695",11
"9696",6
"9697",10
"9698",3
"9699",26
"9700",3
"9701",4
"9702",5
"9703",3
"9704",7
"9705",4
"9706",17
"9707",5
"9708",7
"9709",10
"9710",24
"9711",2
"9712",17
"9713",12
"9714",5
"9715",7
"9716",7
"9717",7
"9718",15
"9719",3
"9720",6
"9721",11
"9722",11
"9723",6
"9724",7
"9725",5
"9726",3
"9727",14
"9728",4
"9729",4
"9730",25
"9731",7
"9732",3
"9733",18
"9734",3
"9735",19
"9736",5
"9737",3
"9738",5
"9739",5
"9740",16
"9741",16
"9742",1
"9743",22
"9744",3
"9745",6
"9746",4
"9747",16
"9748",3
"9749",4
"9750",4
"9751",17
"9752",4
"9753",4
"9754",5
"9755",4
"9756",7
"9757",5
"9758",7
"9759",7
"9760",24
"9761",18
"9762",18
"9763",11
"9764",5
"9765",13
"9766",3
"9767",17
"9768",5
"9769",5
"9770",17
"9771",5
"9772",3
"9773",22
"9774",22
"9775",9
"9776",5
"9777",7
"9778",3
"9779",4
"9780",18
"9781",5
"9782",6
"9783",5
"9784",7
"9785",16
"9786",7
"9787",4
"9788",5
"9789",26
"9790",14
"9791",5
"9792",24
"9793",3
"9794",5
"9795",10
"9796",4
"9797",5
"9798",22
"9799",5
"9800",7
"9801",3
"9802",3
"9803",7
"9804",4
"9805",7
"9806",5
"9807",3
"9808",3
"9809",7
"9810",4
"9811",5
"9812",5
"9813",10
"9814",8
"9815",11
"9816",5
"9817",4
"9818",5
"9819",13
"9820",17
"9821",20
"9822",7
"9823",6
"9824",4
"9825",5
"9826",17
"9827",3
"9828",2
"9829",17
"9830",5
"9831",3
"9832",3
"9833",7
"9834",7
"9835",21
"9836",10
"9837",10
"9838",5
"9839",6
"9840",3
"9841",6
"9842",1
"9843",15
"9844",5
"9845",4
"9846",7
"9847",15
"9848",10
"9849",26
"9850",3
"9851",3
"9852",4
"9853",21
"9854",3
"9855",14
"9856",10
"9857",13
"9858",7
"9859",5
"9860",14
"9861",5
"9862",3
"9863",17
"9864",12
"9865",10
"9866",4
"9867",6
"9868",7
"9869",15
"9870",13
"9871",3
"9872",6
"9873",5
"9874",3
"9875",4
"9876",5
"9877",26
"9878",1
"9879",3
"9880",5
"9881",17
"9882",3
"9883",5
"9884",10
"9885",5
"9886",3
"9887",3
"9888",7
"9889",5
"9890",5
"9891",5
"9892",3
"9893",17
"9894",3
"9895",17
"9896",5
"9897",6
"9898",17
"9899",7
"9900",6
"9901",12
"9902",12
"9903",1
"9904",1
"9905",3
"9906",4
"9907",5
"9908",3
"9909",4
"9910",1
"9911",6
"9912",1
"9913",10
"9914",25
"9915",5
"9916",6
"9917",5
"9918",4
"9919",5
"9920",7
"9921",5
"9922",7
"9923",15
"9924",6
"9925",10
"9926",25
"9927",5
"9928",4
"9929",4
"9930",5
"9931",5
"9932",15
"9933",5
"9934",10
"9935",1
"9936",5
"9937",16
"9938",7
"9939",3
"9940",7
"9941",3
"9942",10
"9943",5
"9944",4
"9945",5
"9946",3
"9947",5
"9948",22
"9949",7
"9950",7
"9951",5
"9952",4
"9953",4
"9954",5
"9955",5
"9956",2
"9957",3
"9958",17
"9959",11
"9960",1
"9961",1
"9962",5
"9963",6
"9964",7
"9965",7
"9966",3
"9967",6
"9968",5
"9969",7
"9970",6
"9971",7
"9972",15
"9973",7
"9974",5
"9975",4
"9976",8
"9977",7
"9978",3
"9979",17
"9980",16
"9981",3
"9982",7
"9983",2
"9984",7
"9985",5
"9986",5
"9987",5
"9988",6
"9989",5
"9990",5
"9991",6
"9992",5
"9993",10
"9994",5
"9995",7
"9996",5
"9997",3
"9998",5
"9999",3
"10000",5
"10001",5
"10002",3
"10003",11
"10004",10
"10005",5
"10006",5
"10007",5
"10008",5
"10009",3
"10010",1
"10011",4
"10012",7
"10013",6
"10014",19
"10015",17
"10016",5
"10017",5
"10018",5
"10019",13
"10020",7
"10021",5
"10022",3
"10023",5
"10024",3
"10025",4
"10026",22
"10027",5
"10028",5
"10029",7
"10030",10
"10031",5
"10032",18
"10033",6
"10034",7
"10035",6
"10036",5
"10037",14
"10038",4
"10039",11
"10040",5
"10041",4
"10042",1
"10043",3
"10044",18
"10045",6
"10046",4
"10047",7
"10048",17
"10049",5
"10050",4
"10051",3
"10052",6
"10053",7
"10054",5
"10055",5
"10056",9
"10057",7
"10058",17
"10059",7
"10060",3
"10061",5
"10062",20
"10063",6
"10064",17
"10065",4
"10066",1
"10067",16
"10068",7
"10069",4
"10070",7
"10071",4
"10072",1
"10073",7
"10074",3
"10075",7
"10076",22
"10077",3
"10078",5
"10079",3
"10080",5
"10081",5
"10082",6
"10083",4
"10084",10
"10085",3
"10086",3
"10087",5
"10088",5
"10089",6
"10090",13
"10091",8
"10092",5
"10093",5
"10094",1
"10095",5
"10096",3
"10097",5
"10098",17
"10099",3
"10100",12
"10101",19
"10102",7
"10103",3
"10104",5
"10105",15
"10106",14
"10107",17
"10108",4
"10109",7
"10110",16
"10111",7
"10112",5
"10113",15
"10114",4
"10115",16
"10116",4
"10117",12
"10118",15
"10119",5
"10120",4
"10121",6
"10122",10
"10123",4
"10124",5
"10125",6
"10126",5
"10127",6
"10128",6
"10129",7
"10130",7
"10131",25
"10132",5
"10133",3
"10134",4
"10135",5
"10136",3
"10137",3
"10138",3
"10139",7
"10140",19
"10141",5
"10142",5
"10143",7
"10144",1
"10145",7
"10146",26
"10147",3
"10148",7
"10149",6
"10150",3
"10151",5
"10152",5
"10153",4
"10154",4
"10155",12
"10156",1
"10157",3
"10158",22
"10159",10
"10160",7
"10161",5
"10162",10
"10163",3
"10164",5
"10165",5
"10166",3
"10167",17
"10168",7
"10169",5
"10170",5
"10171",3
"10172",3
"10173",10
"10174",19
"10175",5
"10176",1
"10177",3
"10178",6
"10179",5
"10180",19
"10181",21
"10182",7
"10183",6
"10184",5
"10185",5
"10186",5
"10187",7
"10188",5
"10189",3
"10190",1
"10191",12
"10192",10
"10193",5
"10194",6
"10195",7
"10196",3
"10197",12
"10198",10
"10199",4
"10200",10
"10201",13
"10202",24
"10203",18
"10204",2
"10205",4
"10206",5
"10207",5
"10208",3
"10209",10
"10210",7
"10211",3
"10212",4
"10213",6
"10214",7
"10215",3
"10216",15
"10217",5
"10218",7
"10219",7
"10220",3
"10221",5
"10222",19
"10223",3
"10224",5
"10225",17
"10226",4
"10227",4
"10228",17
"10229",27
"10230",3
"10231",14
"10232",5
"10233",7
"10234",3
"10235",16
"10236",7
"10237",4
"10238",17
"10239",6
"10240",5
"10241",12
"10242",5
"10243",7
"10244",6
"10245",17
"10246",6
"10247",3
"10248",7
"10249",3
"10250",5
"10251",5
"10252",8
"10253",21
"10254",10
"10255",4
"10256",4
"10257",3
"10258",18
"10259",7
"10260",12
"10261",7
"10262",7
"10263",5
"10264",2
"10265",3
"10266",4
"10267",22
"10268",25
"10269",5
"10270",11
"10271",3
"10272",7
"10273",6
"10274",5
"10275",3
"10276",6
"10277",4
"10278",6
"10279",5
"10280",16
"10281",7
"10282",4
"10283",7
"10284",11
"10285",4
"10286",5
"10287",10
"10288",5
"10289",7
"10290",21
"10291",7
"10292",5
"10293",17
"10294",1
"10295",18
"10296",4
"10297",5
"10298",7
"10299",6
"10300",10
"10301",7
"10302",5
"10303",5
"10304",3
"10305",6
"10306",5
"10307",3
"10308",5
"10309",5
"10310",5
"10311",24
"10312",21
"10313",5
"10314",7
"10315",7
"10316",4
"10317",16
"10318",5
"10319",6
"10320",3
"10321",5
"10322",17
"10323",22
"10324",17
"10325",5
"10326",4
"10327",17
"10328",5
"10329",4
"10330",5
"10331",3
"10332",5
"10333",5
"10334",3
"10335",2
"10336",4
"10337",4
"10338",4
"10339",2
"10340",5
"10341",10
"10342",27
"10343",18
"10344",3
"10345",22
"10346",17
"10347",5
"10348",5
"10349",5
"10350",17
"10351",7
"10352",4
"10353",7
"10354",3
"10355",7
"10356",14
"10357",7
"10358",1
"10359",1
"10360",5
"10361",6
"10362",3
"10363",5
"10364",17
"10365",7
"10366",15
"10367",7
"10368",6
"10369",5
"10370",5
"10371",7
"10372",3
"10373",21
"10374",6
"10375",7
"10376",4
"10377",7
"10378",6
"10379",3
"10380",3
"10381",5
"10382",4
"10383",5
"10384",7
"10385",4
"10386",17
"10387",5
"10388",7
"10389",10
"10390",14
"10391",5
"10392",18
"10393",4
"10394",3
"10395",5
"10396",5
"10397",26
"10398",10
"10399",3
"10400",5
"10401",6
"10402",20
"10403",3
"10404",5
"10405",4
"10406",4
"10407",22
"10408",4
"10409",4
"10410",3
"10411",7
"10412",5
"10413",2
"10414",4
"10415",11
"10416",2
"10417",5
"10418",5
"10419",10
"10420",7
"10421",7
"10422",3
"10423",10
"10424",7
"10425",10
"10426",17
"10427",10
"10428",4
"10429",5
"10430",3
"10431",3
"10432",7
"10433",7
"10434",6
"10435",5
"10436",5
"10437",5
"10438",5
"10439",23
"10440",4
"10441",5
"10442",17
"10443",4
"10444",3
"10445",4
"10446",10
"10447",7
"10448",24
"10449",10
"10450",7
"10451",5
"10452",18
"10453",10
"10454",12
"10455",15
"10456",7
"10457",3
"10458",26
"10459",4
"10460",24
"10461",4
"10462",5
"10463",3
"10464",1
"10465",1
"10466",1
"10467",6
"10468",3
"10469",6
"10470",3
"10471",5
"10472",9
"10473",3
"10474",3
"10475",5
"10476",3
"10477",5
"10478",7
"10479",5
"10480",12
"10481",15
"10482",7
"10483",13
"10484",5
"10485",5
"10486",6
"10487",5
"10488",6
"10489",17
"10490",3
"10491",7
"10492",5
"10493",25
"10494",7
"10495",10
"10496",5
"10497",22
"10498",3
"10499",4
"10500",17
"10501",5
"10502",3
"10503",5
"10504",3
"10505",3
"10506",5
"10507",3
"10508",4
"10509",3
"10510",4
"10511",3
"10512",5
"10513",7
"10514",5
"10515",11
"10516",7
"10517",17
"10518",2
"10519",5
"10520",6
"10521",25
"10522",3
"10523",18
"10524",4
"10525",5
"10526",24
"10527",15
"10528",1
"10529",8
"10530",27
"10531",3
"10532",5
"10533",10
"10534",16
"10535",18
"10536",2
"10537",4
"10538",5
"10539",4
"10540",5
"10541",5
"10542",7
"10543",14
"10544",3
"10545",15
"10546",16
"10547",21
"10548",17
"10549",18
"10550",4
"10551",13
"10552",4
"10553",5
"10554",3
"10555",5
"10556",5
"10557",1
"10558",1
"10559",4
"10560",5
"10561",7
"10562",10
"10563",3
"10564",18
"10565",4
"10566",22
"10567",10
"10568",6
"10569",5
"10570",13
"10571",14
"10572",20
"10573",4
"10574",13
"10575",4
"10576",2
"10577",5
"10578",5
"10579",6
"10580",26
"10581",9
"10582",12
"10583",14
"10584",4
"10585",5
"10586",20
"10587",10
"10588",8
"10589",5
"10590",7
"10591",5
"10592",3
"10593",3
"10594",7
"10595",1
"10596",5
"10597",4
"10598",3
"10599",9
"10600",3
"10601",6
"10602",4
"10603",5
"10604",5
"10605",5
"10606",3
"10607",10
"10608",11
"10609",12
"10610",7
"10611",5
"10612",3
"10613",3
"10614",4
"10615",7
"10616",5
"10617",10
"10618",10
"10619",23
"10620",3
"10621",4
"10622",3
"10623",5
"10624",3
"10625",4
"10626",1
"10627",6
"10628",7
"10629",5
"10630",26
"10631",14
"10632",26
"10633",3
"10634",7
"10635",5
"10636",3
"10637",16
"10638",17
"10639",15
"10640",4
"10641",7
"10642",5
"10643",5
"10644",18
"10645",4
"10646",3
"10647",5
"10648",17
"10649",5
"10650",3
"10651",1
"10652",7
"10653",4
"10654",4
"10655",7
"10656",5
"10657",6
"10658",11
"10659",14
"10660",10
"10661",5
"10662",4
"10663",4
"10664",7
"10665",6
"10666",7
"10667",3
"10668",5
"10669",5
"10670",4
"10671",7
"10672",4
"10673",5
"10674",3
"10675",10
"10676",4
"10677",18
"10678",18
"10679",14
"10680",1
"10681",17
"10682",3
"10683",5
"10684",7
"10685",24
"10686",8
"10687",4
"10688",22
"10689",2
"10690",17
"10691",5
"10692",4
"10693",5
"10694",10
"10695",5
"10696",5
"10697",1
"10698",7
"10699",5
"10700",10
"10701",6
"10702",6
"10703",5
"10704",12
"10705",18
"10706",16
"10707",5
"10708",4
"10709",4
"10710",4
"10711",7
"10712",5
"10713",7
"10714",5
"10715",5
"10716",4
"10717",10
"10718",11
"10719",3
"10720",11
"10721",2
"10722",3
"10723",2
"10724",3
"10725",3
"10726",3
"10727",7
"10728",17
"10729",6
"10730",2
"10731",6
"10732",5
"10733",3
"10734",17
"10735",7
"10736",7
"10737",4
"10738",17
"10739",12
"10740",6
"10741",4
"10742",20
"10743",18
"10744",24
"10745",3
"10746",22
"10747",1
"10748",4
"10749",24
"10750",3
"10751",1
"10752",21
"10753",27
"10754",3
"10755",6
"10756",26
"10757",10
"10758",6
"10759",5
"10760",17
"10761",7
"10762",7
"10763",10
"10764",7
"10765",7
"10766",27
"10767",7
"10768",6
"10769",5
"10770",3
"10771",4
"10772",5
"10773",17
"10774",13
"10775",3
"10776",2
"10777",5
"10778",3
"10779",14
"10780",7
"10781",25
"10782",3
"10783",3
"10784",5
"10785",5
"10786",1
"10787",17
"10788",2
"10789",6
"10790",7
"10791",7
"10792",13
"10793",7
"10794",5
"10795",14
"10796",5
"10797",18
"10798",25
"10799",3
"10800",13
"10801",17
"10802",7
"10803",1
"10804",13
"10805",14
"10806",5
"10807",10
"10808",7
"10809",5
"10810",11
"10811",17
"10812",10
"10813",4
"10814",16
"10815",3
"10816",5
"10817",3
"10818",5
"10819",1
"10820",13
"10821",7
"10822",7
"10823",10
"10824",3
"10825",5
"10826",16
"10827",14
"10828",4
"10829",14
"10830",8
"10831",7
"10832",5
"10833",18
"10834",6
"10835",7
"10836",4
"10837",7
"10838",17
"10839",10
"10840",5
"10841",5
"10842",5
"10843",5
"10844",24
"10845",3
"10846",5
"10847",5
"10848",5
"10849",5
"10850",3
"10851",14
"10852",4
"10853",5
"10854",4
"10855",6
"10856",26
"10857",26
"10858",13
"10859",7
"10860",5
"10861",5
"10862",15
"10863",15
"10864",17
"10865",6
"10866",5
"10867",3
"10868",23
"10869",6
"10870",15
"10871",3
"10872",4
"10873",2
"10874",4
"10875",3
"10876",5
"10877",5
"10878",5
"10879",5
"10880",1
"10881",7
"10882",5
"10883",5
"10884",7
"10885",4
"10886",1
"10887",2
"10888",15
"10889",6
"10890",11
"10891",6
"10892",5
"10893",5
"10894",5
"10895",7
"10896",3
"10897",10
"10898",22
"10899",4
"10900",7
"10901",23
"10902",6
"10903",10
"10904",5
"10905",5
"10906",3
"10907",10
"10908",16
"10909",17
"10910",4
"10911",7
"10912",7
"10913",5
"10914",5
"10915",18
"10916",5
"10917",20
"10918",6
"10919",7
"10920",18
"10921",17
"10922",6
"10923",10
"10924",17
"10925",3
"10926",5
"10927",9
"10928",5
"10929",3
"10930",23
"10931",5
"10932",7
"10933",13
"10934",7
"10935",11
"10936",5
"10937",11
"10938",6
"10939",7
"10940",5
"10941",5
"10942",6
"10943",10
"10944",3
"10945",11
"10946",4
"10947",4
"10948",3
"10949",3
"10950",5
"10951",5
"10952",5
"10953",4
"10954",6
"10955",3
"10956",5
"10957",17
"10958",15
"10959",7
"10960",3
"10961",4
"10962",5
"10963",6
"10964",3
"10965",5
"10966",4
"10967",4
"10968",24
"10969",5
"10970",3
"10971",18
"10972",3
"10973",14
"10974",7
"10975",3
"10976",5
"10977",5
"10978",4
"10979",2
"10980",7
"10981",3
"10982",6
"10983",17
"10984",5
"10985",7
"10986",6
"10987",5
"10988",4
"10989",7
"10990",5
"10991",16
"10992",5
"10993",6
"10994",3
"10995",5
"10996",7
"10997",15
"10998",5
"10999",11
"11000",4
"11001",5
"11002",5
"11003",11
"11004",5
"11005",3
"11006",11
"11007",18
"11008",3
"11009",22
"11010",23
"11011",5
"11012",7
"11013",3
"11014",3
"11015",5
"11016",26
"11017",12
"11018",26
"11019",3
"11020",5
"11021",12
"11022",26
"11023",7
"11024",3
"11025",5
"11026",4
"11027",7
"11028",3
"11029",4
"11030",5
"11031",1
"11032",10
"11033",3
"11034",15
"11035",5
"11036",6
"11037",7
"11038",7
"11039",5
"11040",5
"11041",19
"11042",6
"11043",9
"11044",7
"11045",23
"11046",18
"11047",15
"11048",3
"11049",6
"11050",5
"11051",3
"11052",5
"11053",4
"11054",7
"11055",5
"11056",5
"11057",12
"11058",5
"11059",5
"11060",6
"11061",16
"11062",5
"11063",4
"11064",23
"11065",17
"11066",3
"11067",17
"11068",16
"11069",3
"11070",10
"11071",7
"11072",3
"11073",3
"11074",3
"11075",5
"11076",3
"11077",1
"11078",3
"11079",5
"11080",5
"11081",3
"11082",26
"11083",3
"11084",12
"11085",3
"11086",6
"11087",9
"11088",7
"11089",3
"11090",5
"11091",10
"11092",22
"11093",7
"11094",4
"11095",6
"11096",6
"11097",1
"11098",25
"11099",4
"11100",25
"11101",3
"11102",3
"11103",3
"11104",23
"11105",3
"11106",3
"11107",17
"11108",2
"11109",5
"11110",5
"11111",14
"11112",18
"11113",5
"11114",4
"11115",12
"11116",5
"11117",5
"11118",24
"11119",6
"11120",7
"11121",10
"11122",4
"11123",5
"11124",3
"11125",23
"11126",23
"11127",5
"11128",21
"11129",4
"11130",4
"11131",5
"11132",10
"11133",3
"11134",3
"11135",1
"11136",3
"11137",5
"11138",17
"11139",3
"11140",5
"11141",16
"11142",7
"11143",17
"11144",3
"11145",5
"11146",13
"11147",3
"11148",3
"11149",6
"11150",5
"11151",5
"11152",7
"11153",4
"11154",3
"11155",7
"11156",10
"11157",5
"11158",5
"11159",7
"11160",3
"11161",7
"11162",1
"11163",4
"11164",5
"11165",16
"11166",25
"11167",7
"11168",5
"11169",7
"11170",16
"11171",5
"11172",5
"11173",3
"11174",3
"11175",17
"11176",5
"11177",5
"11178",17
"11179",7
"11180",8
"11181",4
"11182",5
"11183",7
"11184",5
"11185",5
"11186",13
"11187",6
"11188",4
"11189",18
"11190",14
"11191",5
"11192",7
"11193",3
"11194",17
"11195",25
"11196",4
"11197",7
"11198",7
"11199",7
"11200",5
"11201",4
"11202",16
"11203",11
"11204",13
"11205",12
"11206",5
"11207",7
"11208",4
"11209",5
"11210",6
"11211",5
"11212",5
"11213",7
"11214",4
"11215",7
"11216",5
"11217",16
"11218",3
"11219",1
"11220",6
"11221",2
"11222",7
"11223",17
"11224",7
"11225",18
"11226",10
"11227",24
"11228",5
"11229",4
"11230",17
"11231",7
"11232",7
"11233",22
"11234",4
"11235",15
"11236",11
"11237",4
"11238",7
"11239",12
"11240",5
"11241",9
"11242",5
"11243",6
"11244",18
"11245",5
"11246",10
"11247",5
"11248",3
"11249",18
"11250",7
"11251",4
"11252",18
"11253",5
"11254",4
"11255",4
"11256",5
"11257",17
"11258",12
"11259",10
"11260",3
"11261",16
"11262",5
"11263",7
"11264",4
"11265",7
"11266",7
"11267",4
"11268",5
"11269",23
"11270",5
"11271",12
"11272",17
"11273",25
"11274",17
"11275",7
"11276",19
"11277",5
"11278",10
"11279",2
"11280",13
"11281",6
"11282",10
"11283",4
"11284",3
"11285",7
"11286",3
"11287",19
"11288",10
"11289",7
"11290",5
"11291",3
"11292",4
"11293",19
"11294",5
"11295",14
"11296",1
"11297",3
"11298",5
"11299",3
"11300",3
"11301",5
"11302",5
"11303",3
"11304",17
"11305",10
"11306",4
"11307",4
"11308",7
"11309",5
"11310",3
"11311",15
"11312",5
"11313",3
"11314",17
"11315",3
"11316",7
"11317",1
"11318",4
"11319",5
"11320",4
"11321",6
"11322",27
"11323",18
"11324",5
"11325",5
"11326",17
"11327",11
"11328",16
"11329",7
"11330",24
"11331",17
"11332",12
"11333",3
"11334",3
"11335",11
"11336",5
"11337",21
"11338",19
"11339",5
"11340",18
"11341",5
"11342",12
"11343",2
"11344",10
"11345",5
"11346",5
"11347",14
"11348",7
"11349",3
"11350",4
"11351",3
"11352",7
"11353",7
"11354",6
"11355",7
"11356",15
"11357",5
"11358",4
"11359",7
"11360",7
"11361",5
"11362",5
"11363",9
"11364",3
"11365",2
"11366",10
"11367",3
"11368",20
"11369",3
"11370",26
"11371",3
"11372",7
"11373",10
"11374",3
"11375",22
"11376",15
"11377",5
"11378",13
"11379",26
"11380",7
"11381",7
"11382",5
"11383",22
"11384",17
"11385",13
"11386",12
"11387",7
"11388",7
"11389",7
"11390",5
"11391",4
"11392",16
"11393",7
"11394",3
"11395",7
"11396",6
"11397",12
"11398",18
"11399",17
"11400",3
"11401",6
"11402",3
"11403",5
"11404",3
"11405",5
"11406",7
"11407",4
"11408",6
"11409",12
"11410",5
"11411",11
"11412",24
"11413",17
"11414",6
"11415",5
"11416",1
"11417",25
"11418",4
"11419",7
"11420",5
"11421",7
"11422",5
"11423",11
"11424",4
"11425",5
"11426",18
"11427",5
"11428",18
"11429",13
"11430",7
"11431",6
"11432",5
"11433",7
"11434",1
"11435",5
"11436",17
"11437",22
"11438",5
"11439",10
"11440",5
"11441",5
"11442",5
"11443",3
"11444",17
"11445",24
"11446",17
"11447",7
"11448",17
"11449",3
"11450",3
"11451",5
"11452",3
"11453",5
"11454",3
"11455",13
"11456",21
"11457",2
"11458",7
"11459",4
"11460",18
"11461",15
"11462",16
"11463",5
"11464",3
"11465",5
"11466",3
"11467",3
"11468",3
