"","x"
"11827",1
"11828",3
"11829",1
"11830",2
"11831",5
"11832",1
"11833",5
"11834",10
"11835",1
"11836",5
"11837",1
"11838",2
"11839",12
"11840",6
"11841",1
"11842",5
"11843",5
"11844",3
"11845",3
"11846",9
"11847",1
"11848",5
"11849",7
"11850",12
"11851",3
"11852",9
"11853",5
"11854",6
"11855",3
"11856",5
"11857",9
"11858",5
"11859",10
"11860",1
"11861",4
"11862",1
"11863",1
"11864",1
"11865",10
"11866",4
"11867",3
"11868",2
"11869",6
"11870",5
"11871",6
"11872",6
"11873",3
"11874",9
"11875",6
"11876",9
"11877",11
"11878",11
"11879",5
"11880",10
"11881",11
"11882",1
"11883",1
"11884",4
"11885",8
"11886",12
"11887",11
"11888",6
"11889",8
"11890",1
"11891",5
"11892",1
"11893",4
"11894",12
"11895",6
"11896",1
"11897",7
"11898",1
"11899",1
"11900",5
"11901",1
"11902",3
"11903",5
"11904",1
"11905",9
"11906",3
"11907",3
"11908",12
"11909",5
"11910",6
"11911",3
"11912",1
"11913",3
"11914",1
"11915",9
"11916",12
"11917",1
"11918",10
"11919",1
"11920",12
"11921",1
"11922",11
"11923",1
"11924",1
"11925",9
"11926",5
"11927",3
"11928",8
"11929",9
"11930",7
"11931",1
"11932",11
"11933",1
"11934",1
"11935",5
"11936",11
"11937",1
"11938",1
"11939",8
"11940",9
"11941",9
"11942",9
"11943",9
"11944",1
"11945",4
"11946",9
"11947",4
"11948",9
"11949",1
"11950",1
"11951",3
"11952",11
"11953",3
"11954",5
"11955",5
"11956",12
"11957",5
"11958",9
"11959",3
"11960",6
"11961",10
"11962",3
"11963",1
"11964",13
"11965",1
"11966",5
"11967",5
"11968",12
"11969",1
"11970",6
"11971",5
"11972",5
"11973",1
"11974",5
"11975",5
"11976",1
"11977",1
"11978",6
"11979",3
"11980",9
"11981",5
"11982",3
"11983",1
"11984",11
"11985",6
"11986",7
"11987",9
"11988",5
"11989",6
"11990",4
"11991",1
"11992",11
"11993",5
"11994",1
"11995",9
"11996",3
"11997",3
"11998",9
"11999",4
"12000",5
"12001",3
"12002",1
"12003",3
"12004",1
"12005",5
"12006",2
"12007",1
"12008",11
"12009",6
"12010",1
"12011",5
"12012",3
"12013",3
"12014",6
"12015",10
"12016",1
"12017",1
"12018",5
"12019",3
"12020",5
"12021",3
"12022",3
"12023",5
"12024",6
"12025",3
"12026",5
"12027",1
"12028",5
"12029",1
"12030",12
"12031",5
"12032",3
"12033",1
"12034",1
"12035",1
"12036",5
"12037",9
"12038",12
"12039",4
"12040",8
"12041",1
"12042",5
"12043",6
"12044",1
"12045",3
"12046",3
"12047",5
"12048",9
"12049",1
"12050",3
"12051",1
"12052",1
"12053",5
"12054",3
"12055",3
"12056",3
"12057",5
"12058",1
"12059",10
"12060",3
"12061",9
"12062",1
"12063",8
"12064",5
"12065",4
"12066",5
"12067",6
"12068",1
"12069",5
"12070",1
"12071",4
"12072",6
"12073",8
"12074",4
"12075",8
"12076",3
"12077",12
"12078",1
"12079",3
"12080",6
"12081",5
"12082",5
"12083",9
"12084",11
"12085",1
"12086",2
"12087",3
"12088",4
"12089",1
"12090",5
"12091",9
"12092",5
"12093",9
"12094",5
"12095",1
"12096",1
"12097",11
"12098",1
"12099",6
"12100",3
"12101",5
"12102",5
"12103",10
"12104",3
"12105",12
"12106",9
"12107",3
"12108",1
"12109",1
"12110",1
"12111",6
"12112",9
"12113",3
"12114",1
"12115",10
"12116",4
"12117",4
"12118",3
"12119",5
"12120",1
"12121",4
"12122",5
"12123",1
"12124",9
"12125",3
"12126",3
"12127",5
"12128",1
"12129",3
"12130",5
"12131",1
"12132",2
"12133",1
"12134",11
"12135",3
"12136",6
"12137",3
"12138",7
"12139",12
"12140",4
"12141",5
"12142",5
"12143",1
"12144",6
"12145",1
"12146",3
"12147",5
"12148",9
"12149",4
"12150",5
"12151",11
"12152",1
"12153",3
"12154",6
"12155",3
"12156",1
"12157",1
"12158",1
"12159",7
"12160",9
"12161",1
"12162",7
"12163",5
"12164",3
"12165",7
"12166",4
"12167",5
"12168",5
"12169",3
"12170",1
"12171",1
"12172",5
"12173",1
"12174",9
"12175",9
"12176",1
"12177",3
"12178",5
"12179",9
"12180",5
"12181",5
"12182",5
"12183",11
"12184",4
"12185",1
"12186",1
"12187",6
"12188",6
"12189",5
"12190",5
"12191",8
"12192",8
"12193",3
"12194",1
"12195",12
"12196",7
"12197",1
"12198",5
"12199",5
"12200",5
"12201",5
"12202",7
"12203",1
"12204",9
"12205",5
"12206",1
"12207",3
"12208",11
"12209",1
"12210",5
"12211",9
"12212",9
"12213",1
"12214",1
"12215",3
"12216",9
"12217",1
"12218",1
"12219",12
"12220",5
"12221",9
"12222",12
"12223",2
"12224",11
"12225",6
"12226",3
"12227",1
"12228",11
"12229",9
"12230",1
"12231",5
"12232",6
"12233",5
"12234",5
"12235",1
"12236",10
"12237",5
"12238",6
"12239",5
"12240",3
"12241",1
"12242",1
"12243",3
"12244",9
"12245",5
"12246",5
"12247",3
"12248",10
"12249",1
"12250",5
"12251",1
"12252",5
"12253",1
"12254",1
"12255",5
"12256",3
"12257",1
"12258",1
"12259",3
"12260",12
"12261",3
"12262",12
"12263",9
"12264",4
"12265",1
"12266",3
"12267",11
"12268",5
"12269",1
"12270",1
"12271",4
"12272",5
"12273",3
"12274",1
"12275",5
"12276",3
"12277",5
"12278",1
"12279",6
"12280",5
"12281",5
"12282",1
"12283",8
"12284",3
"12285",4
"12286",1
"12287",3
"12288",1
"12289",5
"12290",3
"12291",1
"12292",1
"12293",5
"12294",1
"12295",3
"12296",5
"12297",1
"12298",3
"12299",3
"12300",6
"12301",9
"12302",5
"12303",12
"12304",1
"12305",11
"12306",1
"12307",4
"12308",5
"12309",11
"12310",1
"12311",1
"12312",3
"12313",9
"12314",3
"12315",9
"12316",1
"12317",9
"12318",1
"12319",5
"12320",1
"12321",5
"12322",1
"12323",4
"12324",5
"12325",5
"12326",1
"12327",12
"12328",3
"12329",1
"12330",1
"12331",10
"12332",3
"12333",3
"12334",4
"12335",5
"12336",8
"12337",9
"12338",6
"12339",6
"12340",1
"12341",3
"12342",12
"12343",5
"12344",5
"12345",5
"12346",6
"12347",5
"12348",1
"12349",5
"12350",1
"12351",5
"12352",13
"12353",5
"12354",3
"12355",5
"12356",3
"12357",9
"12358",1
"12359",3
"12360",5
"12361",11
"12362",11
"12363",1
"12364",1
"12365",11
"12366",5
"12367",6
"12368",11
"12369",11
"12370",3
"12371",3
"12372",12
"12373",5
"12374",11
"12375",9
"12376",1
"12377",12
"12378",3
"12379",5
"12380",7
"12381",11
"12382",1
"12383",6
"12384",1
"12385",1
"12386",1
"12387",4
"12388",4
"12389",6
"12390",6
"12391",1
"12392",11
"12393",1
"12394",4
"12395",11
"12396",1
"12397",4
"12398",1
"12399",1
"12400",3
"12401",1
"12402",10
"12403",3
"12404",5
"12405",3
"12406",8
"12407",1
"12408",11
"12409",3
"12410",5
"12411",13
"12412",5
"12413",5
"12414",3
"12415",4
"12416",5
"12417",6
"12418",1
"12419",4
"12420",5
"12421",1
"12422",1
"12423",3
"12424",8
"12425",7
"12426",4
"12427",5
"12428",4
"12429",5
"12430",1
"12431",1
"12432",5
"12433",5
"12434",9
"12435",1
"12436",1
"12437",5
"12438",5
"12439",4
"12440",5
"12441",6
"12442",5
"12443",11
"12444",12
"12445",9
"12446",9
"12447",11
"12448",5
"12449",3
"12450",1
"12451",1
"12452",11
"12453",10
"12454",1
"12455",1
"12456",1
"12457",6
"12458",1
"12459",1
"12460",1
"12461",3
"12462",5
"12463",5
"12464",1
"12465",3
"12466",3
"12467",1
"12468",9
"12469",3
"12470",5
"12471",12
"12472",1
"12473",3
"12474",9
"12475",5
"12476",1
"12477",1
"12478",4
"12479",4
"12480",5
"12481",1
"12482",12
"12483",5
"12484",1
"12485",1
"12486",1
"12487",1
"12488",1
"12489",1
"12490",5
"12491",10
"12492",4
"12493",3
"12494",5
"12495",6
"12496",5
"12497",5
"12498",4
"12499",5
"12500",3
"12501",1
"12502",6
"12503",12
"12504",5
"12505",5
"12506",10
"12507",1
"12508",1
"12509",1
"12510",1
"12511",5
"12512",6
"12513",5
"12514",5
"12515",5
"12516",5
"12517",5
"12518",1
"12519",9
"12520",1
"12521",9
"12522",10
"12523",5
"12524",5
"12525",4
"12526",5
"12527",5
"12528",3
"12529",6
"12530",1
"12531",3
"12532",10
"12533",4
"12534",1
"12535",11
"12536",9
"12537",3
"12538",1
"12539",1
"12540",10
"12541",3
"12542",4
"12543",5
"12544",1
"12545",3
"12546",1
"12547",5
"12548",12
"12549",1
"12550",9
"12551",5
"12552",6
"12553",11
"12554",4
"12555",2
"12556",3
"12557",1
"12558",6
"12559",4
"12560",5
"12561",5
"12562",3
"12563",6
"12564",1
"12565",11
"12566",3
"12567",5
"12568",5
"12569",5
"12570",10
"12571",5
"12572",5
"12573",3
"12574",6
"12575",13
"12576",12
"12577",12
"12578",4
"12579",5
"12580",12
"12581",1
"12582",1
"12583",12
"12584",5
"12585",1
"12586",11
"12587",5
"12588",3
"12589",1
"12590",1
"12591",5
"12592",1
"12593",5
"12594",5
"12595",5
"12596",1
"12597",11
"12598",3
"12599",11
"12600",1
"12601",5
"12602",9
"12603",10
"12604",5
"12605",1
"12606",1
"12607",1
"12608",3
"12609",9
"12610",11
"12611",12
"12612",6
"12613",5
"12614",6
"12615",11
"12616",1
"12617",5
"12618",5
"12619",1
"12620",1
"12621",1
"12622",10
"12623",9
"12624",5
"12625",1
"12626",3
"12627",3
"12628",3
"12629",7
"12630",8
"12631",1
"12632",9
"12633",1
"12634",1
"12635",3
"12636",6
"12637",2
"12638",1
"12639",9
"12640",1
"12641",3
"12642",1
"12643",4
"12644",5
"12645",3
"12646",4
"12647",6
"12648",1
"12649",1
"12650",5
"12651",5
"12652",1
"12653",3
"12654",5
"12655",8
"12656",1
"12657",3
"12658",3
"12659",5
"12660",4
"12661",5
"12662",5
"12663",8
"12664",11
"12665",5
"12666",1
"12667",5
"12668",2
"12669",5
"12670",3
"12671",3
"12672",1
"12673",5
"12674",11
"12675",1
"12676",5
"12677",3
"12678",1
"12679",7
"12680",1
"12681",5
"12682",2
"12683",1
"12684",4
"12685",6
"12686",5
"12687",1
"12688",1
"12689",3
"12690",13
"12691",3
"12692",5
"12693",6
"12694",5
"12695",5
"12696",3
"12697",1
"12698",1
"12699",1
"12700",5
"12701",11
"12702",11
"12703",4
"12704",9
"12705",9
"12706",12
"12707",9
"12708",3
"12709",6
"12710",1
"12711",3
"12712",3
"12713",5
"12714",1
"12715",11
"12716",1
"12717",3
"12718",10
"12719",11
"12720",1
"12721",5
"12722",5
"12723",10
"12724",1
"12725",3
"12726",1
"12727",3
"12728",5
"12729",10
"12730",5
"12731",9
"12732",1
"12733",6
"12734",5
"12735",1
"12736",3
"12737",5
"12738",11
"12739",5
"12740",3
"12741",5
"12742",5
"12743",9
"12744",1
"12745",1
"12746",2
"12747",3
"12748",1
"12749",8
"12750",4
"12751",1
"12752",5
"12753",6
"12754",5
"12755",3
"12756",7
"12757",5
"12758",9
"12759",12
"12760",1
"12761",1
"12762",11
"12763",7
"12764",9
"12765",5
"12766",9
"12767",1
"12768",3
"12769",9
"12770",1
"12771",9
"12772",4
"12773",1
"12774",1
"12775",3
"12776",9
"12777",5
"12778",12
"12779",5
"12780",5
"12781",3
"12782",5
"12783",1
"12784",1
"12785",3
"12786",9
"12787",3
"12788",1
"12789",2
"12790",3
"12791",9
"12792",1
"12793",3
"12794",12
"12795",1
"12796",3
"12797",8
"12798",1
"12799",5
"12800",13
"12801",5
"12802",4
"12803",3
"12804",12
"12805",3
"12806",3
"12807",4
"12808",9
"12809",3
"12810",6
"12811",1
"12812",11
"12813",11
"12814",11
"12815",1
"12816",5
"12817",1
"12818",1
"12819",1
"12820",8
"12821",6
"12822",3
"12823",8
"12824",5
"12825",1
"12826",1
"12827",1
"12828",4
"12829",1
"12830",9
"12831",6
"12832",12
"12833",1
"12834",3
"12835",1
"12836",4
"12837",3
"12838",5
"12839",11
"12840",1
"12841",11
"12842",6
"12843",5
"12844",12
"12845",5
"12846",5
"12847",5
"12848",1
"12849",4
"12850",5
"12851",1
"12852",12
"12853",13
"12854",5
"12855",4
"12856",3
"12857",5
"12858",5
"12859",3
"12860",5
"12861",3
"12862",1
"12863",1
"12864",5
"12865",1
"12866",4
"12867",3
"12868",5
"12869",5
"12870",3
"12871",5
"12872",11
"12873",9
"12874",1
"12875",1
"12876",8
"12877",5
"12878",1
"12879",1
"12880",10
"12881",8
"12882",6
"12883",1
"12884",5
"12885",5
"12886",5
"12887",6
"12888",3
"12889",1
"12890",6
"12891",1
"12892",3
"12893",1
"12894",5
"12895",1
"12896",5
"12897",6
"12898",3
"12899",1
"12900",6
"12901",1
"12902",12
"12903",2
"12904",8
"12905",11
"12906",1
"12907",1
"12908",1
"12909",4
"12910",5
"12911",1
"12912",3
"12913",6
"12914",6
"12915",1
"12916",5
"12917",5
"12918",1
"12919",1
"12920",3
"12921",11
"12922",1
"12923",3
"12924",3
"12925",5
"12926",6
"12927",1
"12928",3
"12929",12
"12930",1
"12931",11
"12932",5
"12933",1
"12934",1
"12935",1
"12936",1
"12937",12
"12938",11
"12939",5
"12940",5
"12941",1
"12942",5
"12943",5
"12944",6
"12945",1
"12946",1
"12947",5
"12948",5
"12949",9
"12950",12
"12951",11
"12952",1
"12953",6
"12954",1
"12955",1
"12956",3
"12957",5
"12958",1
"12959",1
"12960",5
"12961",7
"12962",5
"12963",3
"12964",1
"12965",11
"12966",4
"12967",3
"12968",1
"12969",11
"12970",5
"12971",5
"12972",11
"12973",7
"12974",1
"12975",9
"12976",5
"12977",9
"12978",3
"12979",1
"12980",12
"12981",5
"12982",7
"12983",3
"12984",3
"12985",1
"12986",1
"12987",6
"12988",5
"12989",5
"12990",6
"12991",8
"12992",1
"12993",8
"12994",13
"12995",1
"12996",3
"12997",1
"12998",3
"12999",5
"13000",3
"13001",1
"13002",10
"13003",1
"13004",3
"13005",6
"13006",3
"13007",9
"13008",5
"13009",5
"13010",3
"13011",1
"13012",1
"13013",3
"13014",1
"13015",9
"13016",11
"13017",1
"13018",5
"13019",11
"13020",1
"13021",12
"13022",1
"13023",1
"13024",12
"13025",11
"13026",5
"13027",1
"13028",11
"13029",11
"13030",12
"13031",5
"13032",3
"13033",1
"13034",5
"13035",4
"13036",6
"13037",5
"13038",1
"13039",1
"13040",5
"13041",8
"13042",5
"13043",9
"13044",1
"13045",1
"13046",5
"13047",1
"13048",11
"13049",3
"13050",6
"13051",6
"13052",5
"13053",6
"13054",10
"13055",1
"13056",8
"13057",1
"13058",4
"13059",7
"13060",5
"13061",1
"13062",3
"13063",4
"13064",8
"13065",11
"13066",10
"13067",9
"13068",1
"13069",1
"13070",9
"13071",1
"13072",5
"13073",3
"13074",1
"13075",11
"13076",1
"13077",10
"13078",5
"13079",4
"13080",5
"13081",5
"13082",10
"13083",5
"13084",9
"13085",3
"13086",12
"13087",11
"13088",12
"13089",1
"13090",1
"13091",11
"13092",3
"13093",13
"13094",5
"13095",3
"13096",1
"13097",5
"13098",1
"13099",10
"13100",5
"13101",12
"13102",7
"13103",11
"13104",6
"13105",5
"13106",1
"13107",5
"13108",4
"13109",9
"13110",1
"13111",6
"13112",9
"13113",1
"13114",1
"13115",1
"13116",10
"13117",1
"13118",1
"13119",1
"13120",1
"13121",1
"13122",3
"13123",1
"13124",1
"13125",9
"13126",6
"13127",1
"13128",8
"13129",3
"13130",3
"13131",5
"13132",5
"13133",9
"13134",2
"13135",1
"13136",1
"13137",5
"13138",1
"13139",1
"13140",5
"13141",11
"13142",9
"13143",1
"13144",11
"13145",9
"13146",1
"13147",5
"13148",5
"13149",8
"13150",7
"13151",3
"13152",1
"13153",5
"13154",9
"13155",5
"13156",11
"13157",3
"13158",1
"13159",1
"13160",6
"13161",4
"13162",1
"13163",11
"13164",11
"13165",1
"13166",8
"13167",5
"13168",6
"13169",5
"13170",1
"13171",11
"13172",3
"13173",1
"13174",1
"13175",3
"13176",5
"13177",9
"13178",5
"13179",3
"13180",5
"13181",9
"13182",4
"13183",1
"13184",1
"13185",4
"13186",6
"13187",5
"13188",5
"13189",12
"13190",5
"13191",5
"13192",1
"13193",9
"13194",2
"13195",4
"13196",8
"13197",7
"13198",6
"13199",4
"13200",1
"13201",1
"13202",7
"13203",5
"13204",11
"13205",1
"13206",5
"13207",5
"13208",1
"13209",5
"13210",3
"13211",1
"13212",7
"13213",9
"13214",5
"13215",3
"13216",3
"13217",5
"13218",6
"13219",6
"13220",9
"13221",1
"13222",3
"13223",1
"13224",12
"13225",1
"13226",3
"13227",4
"13228",1
"13229",1
"13230",2
"13231",11
"13232",11
"13233",1
"13234",1
"13235",1
"13236",12
"13237",1
"13238",1
"13239",4
"13240",4
"13241",3
"13242",1
"13243",1
"13244",6
"13245",12
"13246",6
"13247",3
"13248",8
"13249",11
"13250",11
"13251",3
"13252",5
"13253",6
"13254",1
"13255",11
"13256",9
"13257",13
"13258",1
"13259",5
"13260",3
"13261",5
"13262",12
"13263",5
"13264",1
"13265",1
"13266",6
"13267",1
"13268",1
"13269",5
"13270",11
"13271",1
"13272",5
"13273",12
"13274",6
"13275",1
"13276",11
"13277",4
"13278",12
"13279",3
"13280",5
"13281",5
"13282",3
"13283",9
"13284",1
"13285",3
"13286",3
"13287",1
"13288",11
"13289",1
"13290",5
"13291",1
"13292",9
"13293",5
"13294",1
"13295",5
"13296",3
"13297",1
"13298",5
"13299",3
"13300",6
"13301",6
"13302",6
"13303",3
"13304",5
"13305",12
"13306",4
"13307",1
"13308",9
"13309",3
"13310",3
"13311",1
"13312",4
"13313",6
"13314",1
"13315",12
"13316",1
"13317",12
"13318",5
"13319",5
"13320",10
"13321",11
"13322",5
"13323",11
"13324",3
"13325",5
"13326",3
"13327",1
"13328",4
"13329",5
"13330",3
"13331",11
"13332",11
"13333",1
"13334",3
"13335",1
"13336",6
"13337",3
"13338",5
"13339",5
"13340",6
"13341",4
"13342",11
"13343",5
"13344",9
"13345",1
"13346",9
"13347",12
"13348",3
"13349",11
"13350",1
"13351",5
"13352",7
"13353",5
"13354",3
"13355",12
"13356",7
"13357",11
"13358",1
"13359",1
"13360",9
"13361",1
"13362",5
"13363",1
"13364",1
"13365",5
"13366",1
"13367",1
"13368",11
"13369",10
"13370",5
"13371",5
"13372",3
"13373",1
"13374",4
"13375",3
"13376",1
"13377",6
"13378",3
"13379",1
"13380",1
"13381",5
"13382",9
"13383",5
"13384",5
"13385",1
"13386",5
"13387",3
"13388",9
"13389",1
"13390",5
"13391",10
"13392",5
"13393",5
"13394",4
"13395",7
"13396",11
"13397",1
"13398",3
"13399",8
"13400",5
"13401",3
"13402",6
"13403",5
"13404",3
"13405",5
"13406",9
"13407",1
"13408",5
"13409",5
"13410",6
"13411",3
"13412",9
"13413",9
"13414",1
"13415",10
"13416",5
"13417",1
"13418",1
"13419",10
"13420",5
"13421",1
"13422",3
"13423",1
"13424",9
"13425",5
"13426",5
"13427",5
"13428",11
"13429",3
"13430",7
"13431",4
"13432",5
"13433",1
"13434",12
"13435",1
"13436",9
"13437",1
"13438",9
"13439",5
"13440",5
"13441",11
"13442",1
"13443",5
"13444",5
"13445",9
"13446",1
"13447",5
"13448",10
"13449",5
"13450",1
"13451",1
"13452",3
"13453",1
"13454",5
"13455",1
"13456",3
"13457",1
"13458",12
"13459",4
"13460",5
"13461",5
"13462",5
"13463",6
"13464",1
"13465",1
"13466",1
"13467",6
"13468",1
"13469",9
"13470",5
"13471",12
"13472",1
"13473",5
"13474",5
"13475",1
"13476",5
"13477",1
"13478",12
"13479",1
"13480",1
"13481",9
"13482",1
"13483",1
"13484",5
"13485",3
"13486",9
"13487",6
"13488",1
"13489",1
"13490",4
"13491",5
"13492",5
"13493",11
"13494",1
"13495",1
"13496",8
"13497",1
"13498",5
"13499",5
"13500",4
"13501",9
"13502",1
"13503",11
"13504",9
"13505",10
"13506",4
"13507",3
"13508",6
"13509",9
"13510",1
"13511",1
"13512",11
"13513",3
"13514",11
"13515",1
"13516",11
"13517",6
"13518",1
"13519",1
"13520",11
"13521",5
"13522",12
"13523",4
"13524",1
"13525",5
"13526",1
"13527",3
"13528",13
"13529",1
"13530",5
"13531",5
"13532",5
"13533",5
"13534",1
"13535",10
"13536",1
"13537",5
"13538",11
"13539",4
"13540",1
"13541",1
"13542",5
"13543",1
"13544",11
"13545",1
"13546",6
"13547",1
"13548",1
"13549",5
"13550",1
"13551",5
"13552",1
"13553",6
"13554",1
"13555",3
"13556",5
"13557",4
"13558",3
"13559",9
"13560",1
"13561",9
"13562",3
"13563",1
"13564",9
"13565",9
"13566",1
"13567",9
"13568",1
"13569",5
"13570",6
"13571",1
"13572",9
"13573",11
"13574",1
"13575",8
"13576",9
"13577",3
"13578",8
"13579",3
"13580",1
"13581",1
"13582",12
"13583",3
"13584",5
"13585",1
"13586",1
"13587",6
"13588",1
"13589",9
"13590",1
"13591",11
"13592",1
"13593",5
"13594",1
"13595",3
"13596",6
"13597",1
"13598",5
"13599",8
"13600",6
"13601",11
"13602",4
"13603",6
"13604",1
"13605",3
"13606",5
"13607",10
"13608",12
"13609",9
"13610",1
"13611",8
"13612",11
"13613",1
"13614",9
"13615",1
"13616",5
"13617",9
"13618",4
"13619",1
"13620",5
"13621",1
"13622",12
"13623",5
"13624",1
"13625",13
"13626",3
"13627",1
"13628",11
"13629",1
"13630",11
"13631",8
"13632",1
"13633",6
"13634",1
"13635",9
"13636",11
"13637",3
"13638",1
"13639",7
"13640",6
"13641",6
"13642",5
"13643",1
"13644",1
"13645",1
"13646",1
"13647",10
"13648",9
"13649",3
"13650",8
"13651",4
"13652",1
"13653",3
"13654",9
"13655",1
"13656",8
"13657",1
"13658",11
"13659",1
"13660",6
"13661",10
"13662",5
"13663",9
"13664",10
"13665",9
"13666",11
"13667",5
"13668",1
"13669",5
"13670",5
"13671",11
"13672",1
"13673",9
"13674",12
"13675",1
"13676",5
"13677",10
"13678",6
"13679",11
"13680",12
"13681",1
"13682",3
"13683",1
"13684",11
"13685",3
"13686",5
"13687",9
"13688",1
"13689",1
"13690",1
"13691",11
"13692",5
"13693",3
"13694",4
"13695",1
"13696",4
"13697",3
"13698",12
"13699",5
"13700",5
"13701",5
"13702",5
"13703",3
"13704",6
"13705",1
"13706",1
"13707",10
"13708",4
"13709",5
"13710",6
"13711",10
"13712",1
"13713",1
"13714",1
"13715",5
"13716",8
"13717",1
"13718",1
"13719",5
"13720",3
"13721",5
"13722",1
"13723",5
"13724",3
"13725",11
"13726",5
"13727",3
"13728",1
"13729",12
"13730",1
"13731",3
"13732",1
"13733",5
"13734",6
"13735",10
"13736",12
"13737",4
"13738",9
"13739",5
"13740",9
"13741",5
"13742",9
"13743",1
"13744",1
"13745",8
"13746",11
"13747",9
"13748",1
"13749",5
"13750",1
"13751",10
"13752",5
"13753",1
"13754",9
"13755",11
"13756",4
"13757",1
"13758",5
"13759",5
"13760",3
"13761",5
"13762",5
"13763",3
"13764",1
"13765",1
"13766",5
"13767",9
"13768",3
"13769",6
"13770",12
"13771",3
"13772",10
"13773",1
"13774",1
"13775",8
"13776",5
"13777",1
"13778",6
"13779",5
"13780",3
"13781",11
"13782",1
"13783",6
"13784",3
"13785",11
"13786",5
"13787",9
"13788",6
"13789",5
"13790",1
"13791",10
"13792",12
"13793",5
"13794",3
"13795",6
"13796",1
"13797",1
"13798",1
"13799",1
"13800",4
"13801",5
"13802",5
"13803",4
"13804",3
"13805",5
"13806",1
"13807",8
"13808",1
"13809",1
"13810",5
"13811",11
"13812",1
"13813",4
"13814",3
"13815",1
"13816",7
"13817",1
"13818",11
"13819",6
"13820",5
"13821",1
"13822",1
"13823",5
"13824",3
"13825",1
"13826",8
"13827",5
"13828",1
"13829",6
"13830",1
"13831",1
"13832",1
"13833",1
"13834",9
"13835",1
"13836",6
"13837",5
"13838",3
"13839",1
"13840",5
"13841",2
"13842",11
"13843",1
"13844",10
"13845",1
"13846",6
"13847",1
"13848",1
"13849",3
"13850",10
"13851",6
"13852",1
"13853",1
"13854",3
"13855",8
"13856",9
"13857",1
"13858",1
"13859",5
"13860",8
"13861",5
"13862",10
"13863",6
"13864",11
"13865",1
"13866",9
"13867",5
"13868",7
"13869",5
"13870",4
"13871",9
"13872",1
"13873",3
"13874",11
"13875",8
"13876",5
"13877",11
"13878",1
"13879",5
"13880",1
"13881",9
"13882",11
"13883",5
"13884",11
"13885",1
"13886",3
"13887",9
"13888",9
"13889",3
"13890",11
"13891",3
"13892",5
"13893",3
"13894",3
"13895",9
"13896",4
"13897",9
"13898",1
"13899",3
"13900",6
"13901",1
"13902",5
"13903",5
"13904",5
"13905",1
"13906",1
"13907",12
"13908",1
"13909",5
"13910",10
"13911",5
"13912",1
"13913",3
"13914",5
"13915",5
"13916",1
"13917",9
"13918",9
"13919",3
"13920",5
"13921",1
"13922",8
"13923",9
"13924",1
"13925",9
"13926",1
"13927",5
"13928",1
"13929",3
"13930",5
"13931",11
"13932",1
"13933",10
"13934",10
"13935",1
"13936",1
"13937",12
"13938",4
"13939",5
"13940",1
"13941",1
"13942",9
"13943",3
"13944",1
"13945",12
"13946",5
"13947",1
"13948",1
"13949",1
"13950",12
"13951",3
"13952",6
"13953",5
"13954",6
"13955",1
"13956",1
"13957",9
"13958",8
"13959",11
"13960",3
"13961",9
"13962",1
"13963",1
"13964",5
"13965",5
"13966",9
"13967",9
"13968",8
"13969",11
"13970",1
"13971",12
"13972",5
"13973",1
"13974",12
"13975",5
"13976",1
"13977",3
"13978",5
"13979",6
"13980",11
"13981",5
"13982",11
"13983",5
"13984",3
"13985",3
"13986",12
"13987",5
"13988",1
"13989",1
"13990",1
"13991",5
"13992",3
"13993",9
"13994",9
"13995",10
"13996",3
"13997",9
"13998",5
"13999",5
